,Year,State Name,Dist Name,Crop_Area_ha
15636,2013,West Bengal,Howrah,83200.0
15637,2014,West Bengal,Howrah,82980.0
15638,2015,West Bengal,Howrah,82760.0
15639,2016,West Bengal,Howrah,82440.0
15640,2017,West Bengal,Howrah,82220.0
15641,2018,West Bengal,Howrah,80400.0
15642,2019,West Bengal,Howrah,80200.0
15643,2020,West Bengal,Howrah,79970.0
15644,1966,West Bengal,Jalpaiguri,305800.0
15645,1967,West Bengal,Jalpaiguri,304100.0
15646,1968,West Bengal,Jalpaiguri,304100.0
15647,1969,West Bengal,Jalpaiguri,304100.0
15648,1970,West Bengal,Jalpaiguri,331900.0
15649,1971,West Bengal,Jalpaiguri,331200.0
15650,1972,West Bengal,Jalpaiguri,323100.0
15651,1973,West Bengal,Jalpaiguri,324500.0
15652,1974,West Bengal,Jalpaiguri,319200.0
15653,1975,West Bengal,Jalpaiguri,323900.0
15654,1976,West Bengal,Jalpaiguri,327500.0
15655,1977,West Bengal,Jalpaiguri,318800.0
15656,1978,West Bengal,Jalpaiguri,320300.0
15657,1979,West Bengal,Jalpaiguri,323100.0
15658,1980,West Bengal,Jalpaiguri,317700.0
15659,1981,West Bengal,Jalpaiguri,323200.0
15660,1982,West Bengal,Jalpaiguri,314400.0
15661,1983,West Bengal,Jalpaiguri,319500.0
15662,1984,West Bengal,Jalpaiguri,320600.0
15663,1985,West Bengal,Jalpaiguri,230800.0
15664,1986,West Bengal,Jalpaiguri,259300.0
15665,1987,West Bengal,Jalpaiguri,309500.0
15666,1988,West Bengal,Jalpaiguri,289800.0
15667,1989,West Bengal,Jalpaiguri,-1000.0
15668,1990,West Bengal,Jalpaiguri,340330.0
15669,1991,West Bengal,Jalpaiguri,-2000.0
15670,1992,West Bengal,Jalpaiguri,-2000.0
15671,1993,West Bengal,Jalpaiguri,-2000.0
15672,1994,West Bengal,Jalpaiguri,320500.0
15673,1995,West Bengal,Jalpaiguri,320510.0
15674,1996,West Bengal,Jalpaiguri,323130.0
15675,1997,West Bengal,Jalpaiguri,321830.0
15676,1998,West Bengal,Jalpaiguri,321930.0
15677,1999,West Bengal,Jalpaiguri,332160.0
15678,2000,West Bengal,Jalpaiguri,335510.0
15679,2001,West Bengal,Jalpaiguri,365920.0
15680,2002,West Bengal,Jalpaiguri,328850.0
15681,2003,West Bengal,Jalpaiguri,336460.0
15682,2004,West Bengal,Jalpaiguri,339000.0
15683,2005,West Bengal,Jalpaiguri,335640.0
15684,2006,West Bengal,Jalpaiguri,334730.0
15685,2007,West Bengal,Jalpaiguri,333650.0
15686,2008,West Bengal,Jalpaiguri,334690.0
15687,2009,West Bengal,Jalpaiguri,334770.0
15688,2010,West Bengal,Jalpaiguri,333130.0
15689,2011,West Bengal,Jalpaiguri,334000.0
15690,2012,West Bengal,Jalpaiguri,334510.0
15691,2013,West Bengal,Jalpaiguri,335020.0
15692,2014,West Bengal,Jalpaiguri,335720.0
15693,2015,West Bengal,Jalpaiguri,336050.0
15694,2016,West Bengal,Jalpaiguri,339040.0
15695,2017,West Bengal,Jalpaiguri,339040.0
15696,2018,West Bengal,Jalpaiguri,339100.0
15697,2019,West Bengal,Jalpaiguri,339240.0
15698,2020,West Bengal,Jalpaiguri,338670.0
15699,1966,West Bengal,Darjeeling,98200.0
15700,1967,West Bengal,Darjeeling,96700.0
15701,1968,West Bengal,Darjeeling,96700.0
15702,1969,West Bengal,Darjeeling,96700.0
15703,1970,West Bengal,Darjeeling,103000.0
15704,1971,West Bengal,Darjeeling,103100.0
15705,1972,West Bengal,Darjeeling,102700.0
15706,1973,West Bengal,Darjeeling,103000.0
15707,1974,West Bengal,Darjeeling,103000.0
15708,1975,West Bengal,Darjeeling,103000.0
15709,1976,West Bengal,Darjeeling,103000.0
15710,1977,West Bengal,Darjeeling,48200.0
15711,1978,West Bengal,Darjeeling,46200.0
15712,1979,West Bengal,Darjeeling,44700.0
15713,1980,West Bengal,Darjeeling,45700.0
15714,1981,West Bengal,Darjeeling,45600.0
15715,1982,West Bengal,Darjeeling,46100.0
15716,1983,West Bengal,Darjeeling,45400.0
15717,1984,West Bengal,Darjeeling,45300.0
15718,1985,West Bengal,Darjeeling,37900.0
15719,1986,West Bengal,Darjeeling,136000.0
15720,1987,West Bengal,Darjeeling,136200.0
15721,1988,West Bengal,Darjeeling,131100.0
15722,1989,West Bengal,Darjeeling,-1000.0
15723,1990,West Bengal,Darjeeling,137560.0
15724,1991,West Bengal,Darjeeling,-1000.0
15725,1992,West Bengal,Darjeeling,-1000.0
15726,1993,West Bengal,Darjeeling,-1000.0
15727,1994,West Bengal,Darjeeling,143400.0
15728,1995,West Bengal,Darjeeling,145830.0
15729,1996,West Bengal,Darjeeling,144700.0
15730,1997,West Bengal,Darjeeling,144710.0
15731,1998,West Bengal,Darjeeling,141670.0
15732,1999,West Bengal,Darjeeling,147990.0
15733,2000,West Bengal,Darjeeling,136880.0
15734,2001,West Bengal,Darjeeling,146450.0
15735,2002,West Bengal,Darjeeling,143110.0
15736,2003,West Bengal,Darjeeling,143000.0
15737,2004,West Bengal,Darjeeling,143860.0
15738,2005,West Bengal,Darjeeling,141770.0
15739,2006,West Bengal,Darjeeling,142360.0
15740,2007,West Bengal,Darjeeling,140700.0
15741,2008,West Bengal,Darjeeling,132510.0
15742,2009,West Bengal,Darjeeling,132270.0
15743,2010,West Bengal,Darjeeling,133580.0
15744,2011,West Bengal,Darjeeling,134650.0
15745,2012,West Bengal,Darjeeling,135470.0
15746,2013,West Bengal,Darjeeling,136690.0
15747,2014,West Bengal,Darjeeling,135660.0
15748,2015,West Bengal,Darjeeling,134850.0
15749,2016,West Bengal,Darjeeling,137450.0
15750,2017,West Bengal,Darjeeling,115270.0
15751,2018,West Bengal,Darjeeling,115810.0
15752,2019,West Bengal,Darjeeling,115860.0
15753,2020,West Bengal,Darjeeling,138860.0
15754,1966,West Bengal,Malda,293400.0
15755,1967,West Bengal,Malda,298500.0
15756,1968,West Bengal,Malda,298500.0
15757,1969,West Bengal,Malda,298500.0
15758,1970,West Bengal,Malda,279300.0
15759,1971,West Bengal,Malda,251000.0
15760,1972,West Bengal,Malda,245600.0
15761,1973,West Bengal,Malda,280400.0
15762,1974,West Bengal,Malda,296700.0
15763,1975,West Bengal,Malda,286400.0
15764,1976,West Bengal,Malda,291300.0
15765,1977,West Bengal,Malda,297600.0
15766,1978,West Bengal,Malda,288900.0
15767,1979,West Bengal,Malda,280500.0
15768,1980,West Bengal,Malda,283900.0
15769,1981,West Bengal,Malda,278800.0
15770,1982,West Bengal,Malda,279200.0
15771,1983,West Bengal,Malda,280400.0
15772,1984,West Bengal,Malda,278600.0
15773,1985,West Bengal,Malda,275000.0
15774,1986,West Bengal,Malda,261899.99999999997
15775,1987,West Bengal,Malda,261800.0
15776,1988,West Bengal,Malda,249300.0
15777,1989,West Bengal,Malda,-1000.0
15778,1990,West Bengal,Malda,254550.0
15779,1991,West Bengal,Malda,-1000.0
15780,1992,West Bengal,Malda,-1000.0
15781,1993,West Bengal,Malda,-1000.0
15782,1994,West Bengal,Malda,286100.0
15783,1995,West Bengal,Malda,283520.0
15784,1996,West Bengal,Malda,284800.0
15785,1997,West Bengal,Malda,286590.0
15786,1998,West Bengal,Malda,286570.0
15787,1999,West Bengal,Malda,281280.0
15788,2000,West Bengal,Malda,222910.0
15789,2001,West Bengal,Malda,223110.0
15790,2002,West Bengal,Malda,228490.0
15791,2003,West Bengal,Malda,232260.0
15792,2004,West Bengal,Malda,227600.0
15793,2005,West Bengal,Malda,221540.0
15794,2006,West Bengal,Malda,211400.0
15795,2007,West Bengal,Malda,210320.0
15796,2008,West Bengal,Malda,212460.0
15797,2009,West Bengal,Malda,216000.0
15798,2010,West Bengal,Malda,217980.0
15799,2011,West Bengal,Malda,231070.0
15800,2012,West Bengal,Malda,231080.0
15801,2013,West Bengal,Malda,232160.0
15802,2014,West Bengal,Malda,234320.0
15803,2015,West Bengal,Malda,236900.0
15804,2016,West Bengal,Malda,236660.0
15805,2017,West Bengal,Malda,233680.0
15806,2018,West Bengal,Malda,231800.0
15807,2019,West Bengal,Malda,231870.0
15808,2020,West Bengal,Malda,231460.0
15809,1966,West Bengal,Cooch Behar,274400.0
15810,1967,West Bengal,Cooch Behar,274900.0
15811,1968,West Bengal,Cooch Behar,274900.0
15812,1969,West Bengal,Cooch Behar,274900.0
15813,1970,West Bengal,Cooch Behar,276000.0
15814,1971,West Bengal,Cooch Behar,273000.0
15815,1972,West Bengal,Cooch Behar,272000.0
15816,1973,West Bengal,Cooch Behar,271000.0
15817,1974,West Bengal,Cooch Behar,258200.0
15818,1975,West Bengal,Cooch Behar,260100.00000000003
15819,1976,West Bengal,Cooch Behar,261399.99999999997
15820,1977,West Bengal,Cooch Behar,262100.00000000003
15821,1978,West Bengal,Cooch Behar,264500.0
15822,1979,West Bengal,Cooch Behar,259899.99999999997
15823,1980,West Bengal,Cooch Behar,264400.0
15824,1981,West Bengal,Cooch Behar,263300.0
15825,1982,West Bengal,Cooch Behar,259200.0
15826,1983,West Bengal,Cooch Behar,266700.0
15827,1984,West Bengal,Cooch Behar,258300.0
15828,1985,West Bengal,Cooch Behar,245000.0
15829,1986,West Bengal,Cooch Behar,265700.0
15830,1987,West Bengal,Cooch Behar,249000.0
15831,1988,West Bengal,Cooch Behar,259800.0
15832,1989,West Bengal,Cooch Behar,-1000.0
15833,1990,West Bengal,Cooch Behar,247490.0
15834,1991,West Bengal,Cooch Behar,-1000.0
15835,1992,West Bengal,Cooch Behar,-1000.0
15836,1993,West Bengal,Cooch Behar,-1000.0
15837,1994,West Bengal,Cooch Behar,248900.0
15838,1995,West Bengal,Cooch Behar,259010.0
15839,1996,West Bengal,Cooch Behar,246700.0
15840,1997,West Bengal,Cooch Behar,249090.0
15841,1998,West Bengal,Cooch Behar,248070.0
15842,1999,West Bengal,Cooch Behar,246120.0
15843,2000,West Bengal,Cooch Behar,264920.0
15844,2001,West Bengal,Cooch Behar,270030.0
15845,2002,West Bengal,Cooch Behar,253540.0
15846,2003,West Bengal,Cooch Behar,257000.0
15847,2004,West Bengal,Cooch Behar,254160.0
15848,2005,West Bengal,Cooch Behar,246940.0
15849,2006,West Bengal,Cooch Behar,248270.0
15850,2007,West Bengal,Cooch Behar,248140.0
15851,2008,West Bengal,Cooch Behar,251960.0
15852,2009,West Bengal,Cooch Behar,251360.0
15853,2010,West Bengal,Cooch Behar,250610.0
15854,2011,West Bengal,Cooch Behar,254180.0
15855,2012,West Bengal,Cooch Behar,252570.0
15856,2013,West Bengal,Cooch Behar,253260.0
15857,2014,West Bengal,Cooch Behar,254540.0
15858,2015,West Bengal,Cooch Behar,255740.0
15859,2016,West Bengal,Cooch Behar,256130.0
15860,2017,West Bengal,Cooch Behar,256930.0
15861,2018,West Bengal,Cooch Behar,257000.0
15862,2019,West Bengal,Cooch Behar,257100.00000000003
15863,2020,West Bengal,Cooch Behar,257120.0
15864,1966,West Bengal,Purulia,264300.0
15865,1967,West Bengal,Purulia,276000.0
15866,1968,West Bengal,Purulia,276000.0
15867,1969,West Bengal,Purulia,276000.0
15868,1970,West Bengal,Purulia,268900.0
15869,1971,West Bengal,Purulia,290400.0
15870,1972,West Bengal,Purulia,276000.0
15871,1973,West Bengal,Purulia,275700.0
15872,1974,West Bengal,Purulia,302400.0
15873,1975,West Bengal,Purulia,308700.0
15874,1976,West Bengal,Purulia,299900.0
15875,1977,West Bengal,Purulia,312600.0
15876,1978,West Bengal,Purulia,300100.0
15877,1979,West Bengal,Purulia,259600.00000000003
15878,1980,West Bengal,Purulia,292000.0
15879,1981,West Bengal,Purulia,283100.0
15880,1982,West Bengal,Purulia,254500.0
15881,1983,West Bengal,Purulia,285300.0
15882,1984,West Bengal,Purulia,296100.0
15883,1985,West Bengal,Purulia,295800.0
15884,1986,West Bengal,Purulia,335800.0
15885,1987,West Bengal,Purulia,308600.0
15886,1988,West Bengal,Purulia,324500.0
15887,1989,West Bengal,Purulia,-1000.0
15888,1990,West Bengal,Purulia,336890.0
15889,1991,West Bengal,Purulia,-1000.0
15890,1992,West Bengal,Purulia,-1000.0
15891,1993,West Bengal,Purulia,-1000.0
15892,1994,West Bengal,Purulia,329000.0
15893,1995,West Bengal,Purulia,337990.0
15894,1996,West Bengal,Purulia,350280.0
15895,1997,West Bengal,Purulia,353320.0
15896,1998,West Bengal,Purulia,343840.0
15897,1999,West Bengal,Purulia,328130.0
15898,2000,West Bengal,Purulia,311690.0
15899,2001,West Bengal,Purulia,335830.0
15900,2002,West Bengal,Purulia,256940.0
15901,2003,West Bengal,Purulia,339140.0
15902,2004,West Bengal,Purulia,331790.0
15903,2005,West Bengal,Purulia,308640.0
15904,2006,West Bengal,Purulia,310240.0
15905,2007,West Bengal,Purulia,312920.0
15906,2008,West Bengal,Purulia,317090.0
15907,2009,West Bengal,Purulia,319410.0
15908,2010,West Bengal,Purulia,216130.0
15909,2011,West Bengal,Purulia,295400.0
15910,2012,West Bengal,Purulia,298600.0
15911,2013,West Bengal,Purulia,309140.0
15912,2014,West Bengal,Purulia,308810.0
15913,2015,West Bengal,Purulia,309160.0
15914,2016,West Bengal,Purulia,309250.0
15915,2017,West Bengal,Purulia,313610.0
15916,2018,West Bengal,Purulia,314510.0
15917,2019,West Bengal,Purulia,314600.0
15918,2020,West Bengal,Purulia,329490.0
15919,1966,West Bengal,Medinipur,897600.0
15920,1967,West Bengal,Medinipur,851400.0
15921,1968,West Bengal,Medinipur,851400.0
15922,1969,West Bengal,Medinipur,851400.0
15923,1970,West Bengal,Medinipur,898900.0
15924,1971,West Bengal,Medinipur,872700.0
15925,1972,West Bengal,Medinipur,904600.0
15926,1973,West Bengal,Medinipur,904900.0
15927,1974,West Bengal,Medinipur,860700.0
15928,1975,West Bengal,Medinipur,882600.0
15929,1976,West Bengal,Medinipur,872700.0
15930,1977,West Bengal,Medinipur,851800.0
15931,1978,West Bengal,Medinipur,857000.0
15932,1979,West Bengal,Medinipur,850600.0
15933,1980,West Bengal,Medinipur,862000.0
15934,1981,West Bengal,Medinipur,872100.0
15935,1982,West Bengal,Medinipur,837900.0
15936,1983,West Bengal,Medinipur,864700.0
15937,1984,West Bengal,Medinipur,907400.0
15938,1985,West Bengal,Medinipur,857600.0
15939,1986,West Bengal,Medinipur,881500.0
15940,1987,West Bengal,Medinipur,869000.0
15941,1988,West Bengal,Medinipur,839100.0
15942,1989,West Bengal,Medinipur,-1000.0
15943,1990,West Bengal,Medinipur,845340.0
15944,1991,West Bengal,Medinipur,-3000.0
15945,1992,West Bengal,Medinipur,-3000.0
15946,1993,West Bengal,Medinipur,-1000.0
15947,1994,West Bengal,Medinipur,836630.0
15948,1995,West Bengal,Medinipur,843650.0
15949,1996,West Bengal,Medinipur,-3000.0
15950,1997,West Bengal,Medinipur,837770.0
15951,1998,West Bengal,Medinipur,847640.0
15952,1999,West Bengal,Medinipur,853370.0
15953,2000,West Bengal,Medinipur,873240.0
15954,2001,West Bengal,Medinipur,858900.0
15955,2002,West Bengal,Medinipur,848900.0
15956,2003,West Bengal,Medinipur,861570.0
15957,2004,West Bengal,Medinipur,848620.0
15958,2005,West Bengal,Medinipur,844780.0
15959,2006,West Bengal,Medinipur,845770.0
15960,2007,West Bengal,Medinipur,850430.0
15961,2008,West Bengal,Medinipur,847330.0
15962,2009,West Bengal,Medinipur,852440.0
15963,2010,West Bengal,Medinipur,773250.0
15964,2011,West Bengal,Medinipur,799330.0
15965,2012,West Bengal,Medinipur,800930.0
15966,2013,West Bengal,Medinipur,804520.0
15967,2014,West Bengal,Medinipur,804490.0
15968,2015,West Bengal,Medinipur,803890.0
15969,2016,West Bengal,Medinipur,806870.0
15970,2017,West Bengal,Medinipur,808350.0
15971,2018,West Bengal,Medinipur,810510.0
15972,2019,West Bengal,Medinipur,810930.0
15973,2020,West Bengal,Medinipur,819750.0
15974,1966,West Bengal,West Dinajpur,475600.0
15975,1967,West Bengal,West Dinajpur,474600.0
15976,1968,West Bengal,West Dinajpur,474600.0
15977,1969,West Bengal,West Dinajpur,474600.0
15978,1970,West Bengal,West Dinajpur,492100.0
15979,1971,West Bengal,West Dinajpur,475100.0
15980,1972,West Bengal,West Dinajpur,468600.0
15981,1973,West Bengal,West Dinajpur,467400.0
15982,1974,West Bengal,West Dinajpur,464200.0
15983,1975,West Bengal,West Dinajpur,462400.0
15984,1976,West Bengal,West Dinajpur,462900.0
15985,1977,West Bengal,West Dinajpur,462300.0
15986,1978,West Bengal,West Dinajpur,459700.0
15987,1979,West Bengal,West Dinajpur,462600.0
15988,1980,West Bengal,West Dinajpur,468400.0
15989,1981,West Bengal,West Dinajpur,467200.0
15990,1982,West Bengal,West Dinajpur,463900.0
15991,1983,West Bengal,West Dinajpur,464400.0
15992,1984,West Bengal,West Dinajpur,473600.0
15993,1985,West Bengal,West Dinajpur,465500.0
15994,1986,West Bengal,West Dinajpur,461300.0
15995,1987,West Bengal,West Dinajpur,430600.0
15996,1988,West Bengal,West Dinajpur,421400.0
15997,1989,West Bengal,West Dinajpur,-1000.0
15998,1990,West Bengal,West Dinajpur,-2000.0
15999,1991,West Bengal,West Dinajpur,-2000.0
16000,1992,West Bengal,West Dinajpur,-2000.0
16001,1993,West Bengal,West Dinajpur,-2000.0
16002,1994,West Bengal,West Dinajpur,-2000.0
16003,1995,West Bengal,West Dinajpur,-2000.0
16004,1996,West Bengal,West Dinajpur,-2000.0
16005,1997,West Bengal,West Dinajpur,-2000.0
16006,1998,West Bengal,West Dinajpur,447160.0
16007,1999,West Bengal,West Dinajpur,452930.0
16008,2000,West Bengal,West Dinajpur,463870.0
16009,2001,West Bengal,West Dinajpur,464260.0
16010,2002,West Bengal,West Dinajpur,469820.0
16011,2003,West Bengal,West Dinajpur,465800.0
16012,2004,West Bengal,West Dinajpur,458180.0
16013,2005,West Bengal,West Dinajpur,458180.0
16014,2006,West Bengal,West Dinajpur,452630.0
16015,2007,West Bengal,West Dinajpur,461470.0
16016,2008,West Bengal,West Dinajpur,462580.0
16017,2009,West Bengal,West Dinajpur,461220.0
16018,2010,West Bengal,West Dinajpur,458390.0
16019,2011,West Bengal,West Dinajpur,469240.0
16020,2012,West Bengal,West Dinajpur,463270.0
16021,2013,West Bengal,West Dinajpur,463390.0
16022,2014,West Bengal,West Dinajpur,463040.0
16023,2015,West Bengal,West Dinajpur,462890.0
16024,2016,West Bengal,West Dinajpur,462500.0
16025,2017,West Bengal,West Dinajpur,461330.0
16026,2018,West Bengal,West Dinajpur,460100.0
16027,2019,West Bengal,West Dinajpur,460270.0
16028,2020,West Bengal,West Dinajpur,459590.0
16029,1966,Bihar,Champaran,598500.0
16030,1967,Bihar,Champaran,620400.0
16031,1968,Bihar,Champaran,623700.0
16032,1969,Bihar,Champaran,615600.0
16033,1970,Bihar,Champaran,619800.0
16034,1971,Bihar,Champaran,619200.0
16035,1972,Bihar,Champaran,646500.0
16036,1973,Bihar,Champaran,624200.0
16037,1974,Bihar,Champaran,621300.0
16038,1975,Bihar,Champaran,613900.0
16039,1976,Bihar,Champaran,606700.0
16040,1977,Bihar,Champaran,625000.0
16041,1978,Bihar,Champaran,617400.0
16042,1979,Bihar,Champaran,588500.0
16043,1980,Bihar,Champaran,599900.0
16044,1981,Bihar,Champaran,579400.0
16045,1982,Bihar,Champaran,568200.0
16046,1983,Bihar,Champaran,572800.0
16047,1984,Bihar,Champaran,576100.0
16048,1985,Bihar,Champaran,581300.0
16049,1986,Bihar,Champaran,577300.0
16050,1987,Bihar,Champaran,682520.0
16051,1988,Bihar,Champaran,692710.0
16052,1989,Bihar,Champaran,693830.0
16053,1990,Bihar,Champaran,693640.0
16054,1991,Bihar,Champaran,688700.0
16055,1992,Bihar,Champaran,666700.0
16056,1993,Bihar,Champaran,673400.0
16057,1994,Bihar,Champaran,683500.0
16058,1995,Bihar,Champaran,671070.0
16059,1996,Bihar,Champaran,710510.0
16060,1997,Bihar,Champaran,718000.0
16061,1998,Bihar,Champaran,731670.0
16062,1999,Bihar,Champaran,732200.0
16063,2000,Bihar,Champaran,713530.0
16064,2001,Bihar,Champaran,711840.0
16065,2002,Bihar,Champaran,710880.0
16066,2003,Bihar,Champaran,700090.0
16067,2004,Bihar,Champaran,707960.0
16068,2005,Bihar,Champaran,703800.0
16069,2006,Bihar,Champaran,709620.0
16070,2007,Bihar,Champaran,710410.0
16071,2008,Bihar,Champaran,685370.0
16072,2009,Bihar,Champaran,691160.0
16073,2010,Bihar,Champaran,668660.0
16074,2011,Bihar,Champaran,682150.0
16075,2012,Bihar,Champaran,682500.0
16076,2013,Bihar,Champaran,668880.0
16077,2014,Bihar,Champaran,685130.0
16078,2015,Bihar,Champaran,665660.0
16079,2016,Bihar,Champaran,653740.0
16080,2017,Bihar,Champaran,652490.0
16081,2018,Bihar,Champaran,644890.0
16082,2019,Bihar,Champaran,650100.0
16083,2020,Bihar,Champaran,649130.0
16084,1966,Bihar,Muzaffarpur,548700.0
16085,1967,Bihar,Muzaffarpur,563300.0
16086,1968,Bihar,Muzaffarpur,574000.0
16087,1969,Bihar,Muzaffarpur,578300.0
16088,1970,Bihar,Muzaffarpur,576000.0
16089,1971,Bihar,Muzaffarpur,560300.0
16090,1972,Bihar,Muzaffarpur,561000.0
16091,1973,Bihar,Muzaffarpur,568900.0
16092,1974,Bihar,Muzaffarpur,571100.0
16093,1975,Bihar,Muzaffarpur,571300.0
16094,1976,Bihar,Muzaffarpur,577700.0
16095,1977,Bihar,Muzaffarpur,578000.0
16096,1978,Bihar,Muzaffarpur,574700.0
16097,1979,Bihar,Muzaffarpur,543500.0
16098,1980,Bihar,Muzaffarpur,556200.0
16099,1981,Bihar,Muzaffarpur,542900.0
16100,1982,Bihar,Muzaffarpur,521400.0
16101,1983,Bihar,Muzaffarpur,517000.0
16102,1984,Bihar,Muzaffarpur,521900.0
16103,1985,Bihar,Muzaffarpur,517700.00000000006
16104,1986,Bihar,Muzaffarpur,509200.0
16105,1987,Bihar,Muzaffarpur,499600.0
16106,1988,Bihar,Muzaffarpur,515600.0
16107,1989,Bihar,Muzaffarpur,520809.99999999994
16108,1990,Bihar,Muzaffarpur,515970.0
16109,1991,Bihar,Muzaffarpur,519900.0
16110,1992,Bihar,Muzaffarpur,508400.0
16111,1993,Bihar,Muzaffarpur,511100.0
16112,1994,Bihar,Muzaffarpur,506100.0
16113,1995,Bihar,Muzaffarpur,505280.0
16114,1996,Bihar,Muzaffarpur,504210.0
16115,1997,Bihar,Muzaffarpur,510000.0
16116,1998,Bihar,Muzaffarpur,495190.0
16117,1999,Bihar,Muzaffarpur,495380.0
16118,2000,Bihar,Muzaffarpur,477710.0
16119,2001,Bihar,Muzaffarpur,481560.0
16120,2002,Bihar,Muzaffarpur,482650.0
16121,2003,Bihar,Muzaffarpur,481340.0
16122,2004,Bihar,Muzaffarpur,471710.0
16123,2005,Bihar,Muzaffarpur,472510.0
16124,2006,Bihar,Muzaffarpur,482590.0
16125,2007,Bihar,Muzaffarpur,474690.0
16126,2008,Bihar,Muzaffarpur,493020.0
16127,2009,Bihar,Muzaffarpur,495330.0
16128,2010,Bihar,Muzaffarpur,508400.0
16129,2011,Bihar,Muzaffarpur,508310.0
16130,2012,Bihar,Muzaffarpur,509640.0
16131,2013,Bihar,Muzaffarpur,501570.0
16132,2014,Bihar,Muzaffarpur,510370.0
16133,2015,Bihar,Muzaffarpur,459880.0
16134,2016,Bihar,Muzaffarpur,473110.0
16135,2017,Bihar,Muzaffarpur,477500.0
16136,2018,Bihar,Muzaffarpur,479910.0
16137,2019,Bihar,Muzaffarpur,483140.0
16138,2020,Bihar,Muzaffarpur,483500.0
16139,1966,Bihar,Darbhanga,568600.0
16140,1967,Bihar,Darbhanga,611600.0
16141,1968,Bihar,Darbhanga,613200.0
16142,1969,Bihar,Darbhanga,615000.0
16143,1970,Bihar,Darbhanga,607800.0
16144,1971,Bihar,Darbhanga,599300.0
16145,1972,Bihar,Darbhanga,555500.0
16146,1973,Bihar,Darbhanga,573600.0
