,Year,State Name,Dist Name,Total_Irrigation(1000 ha)
8337,1998,Rajasthan,Jaisalmer,1.4947
8338,1999,Rajasthan,Jaisalmer,3.0550500000000005
8339,2000,Rajasthan,Jaisalmer,2.835
8340,2001,Rajasthan,Jaisalmer,2.7622999999999998
8341,2002,Rajasthan,Jaisalmer,2.03045
8342,2003,Rajasthan,Jaisalmer,2.6305499999999995
8343,2004,Rajasthan,Jaisalmer,2.32705
8344,2005,Rajasthan,Jaisalmer,6.751099999999999
8345,2006,Rajasthan,Jaisalmer,4.2726500000000005
8346,2007,Rajasthan,Jaisalmer,9.15925
8347,2008,Rajasthan,Jaisalmer,9.0203
8348,2009,Rajasthan,Jaisalmer,7.10065
8349,2010,Rajasthan,Jaisalmer,10.13475
8350,2011,Rajasthan,Jaisalmer,12.918700000000001
8351,2012,Rajasthan,Jaisalmer,2.61315
8352,2013,Rajasthan,Jaisalmer,3.0953
8353,2014,Rajasthan,Jaisalmer,3.22445
8354,2015,Rajasthan,Jaisalmer,3.6615499999999996
8355,2016,Rajasthan,Jaisalmer,21.87005
8356,2017,Rajasthan,Jaisalmer,21.978699999999996
8357,2018,Rajasthan,Jaisalmer,24.18525
8358,2019,Rajasthan,Jaisalmer,25.29945
8359,2020,Rajasthan,Jaisalmer,47.5851
8360,1966,Rajasthan,Jalore,3.1525000000000003
8361,1967,Rajasthan,Jalore,2.5220000000000002
8362,1968,Rajasthan,Jalore,3.3825000000000003
8363,1969,Rajasthan,Jalore,3.1734999999999998
8364,1970,Rajasthan,Jalore,2.1965
8365,1971,Rajasthan,Jalore,2.1020000000000003
8366,1972,Rajasthan,Jalore,2.518
8367,1973,Rajasthan,Jalore,5.1815
8368,1974,Rajasthan,Jalore,3.3495000000000004
8369,1975,Rajasthan,Jalore,2.626
8370,1976,Rajasthan,Jalore,2.1895000000000002
8371,1977,Rajasthan,Jalore,2.3589999999999995
8372,1978,Rajasthan,Jalore,2.955
8373,1979,Rajasthan,Jalore,3.184
8374,1980,Rajasthan,Jalore,3.5450000000000004
8375,1981,Rajasthan,Jalore,2.9775000000000005
8376,1982,Rajasthan,Jalore,3.3415
8377,1983,Rajasthan,Jalore,2.7210000000000005
8378,1984,Rajasthan,Jalore,2.6515
8379,1985,Rajasthan,Jalore,2.8600000000000003
8380,1986,Rajasthan,Jalore,3.1845000000000003
8381,1987,Rajasthan,Jalore,3.1405000000000007
8382,1988,Rajasthan,Jalore,1.8525000000000003
8383,1989,Rajasthan,Jalore,1.9064999999999999
8384,1990,Rajasthan,Jalore,1.9075
8385,1991,Rajasthan,Jalore,2.526
8386,1992,Rajasthan,Jalore,2.9525000000000006
8387,1993,Rajasthan,Jalore,3.7714999999999996
8388,1994,Rajasthan,Jalore,3.082
8389,1995,Rajasthan,Jalore,3.8503999999999996
8390,1996,Rajasthan,Jalore,3.3188500000000003
8391,1997,Rajasthan,Jalore,3.3704
8392,1998,Rajasthan,Jalore,3.8469499999999996
8393,1999,Rajasthan,Jalore,3.65135
8394,2000,Rajasthan,Jalore,2.92505
8395,2001,Rajasthan,Jalore,2.605650000000001
8396,2002,Rajasthan,Jalore,2.9989500000000002
8397,2003,Rajasthan,Jalore,2.5050999999999997
8398,2004,Rajasthan,Jalore,2.9560500000000003
8399,2005,Rajasthan,Jalore,3.570199999999999
8400,2006,Rajasthan,Jalore,3.4827
8401,2007,Rajasthan,Jalore,4.053399999999999
8402,2008,Rajasthan,Jalore,3.6344000000000007
8403,2009,Rajasthan,Jalore,3.37735
8404,2010,Rajasthan,Jalore,3.6807500000000006
8405,2011,Rajasthan,Jalore,3.23065
8406,2012,Rajasthan,Jalore,3.4884999999999997
8407,2013,Rajasthan,Jalore,4.03975
8408,2014,Rajasthan,Jalore,3.629600000000001
8409,2015,Rajasthan,Jalore,3.7125999999999997
8410,2016,Rajasthan,Jalore,5.380850000000001
8411,2017,Rajasthan,Jalore,4.6572000000000005
8412,2018,Rajasthan,Jalore,5.506349999999999
8413,2019,Rajasthan,Jalore,5.9185
8414,2020,Rajasthan,Jalore,4.24185
8415,1966,Rajasthan,Jhalawar,1.0055
8416,1967,Rajasthan,Jhalawar,0.9414999999999998
8417,1968,Rajasthan,Jhalawar,1.652
8418,1969,Rajasthan,Jhalawar,1.2845000000000002
8419,1970,Rajasthan,Jhalawar,1.1175
8420,1971,Rajasthan,Jhalawar,1.1804999999999999
8421,1972,Rajasthan,Jhalawar,1.5025
8422,1973,Rajasthan,Jhalawar,1.3730000000000002
8423,1974,Rajasthan,Jhalawar,1.8355000000000004
8424,1975,Rajasthan,Jhalawar,1.432
8425,1976,Rajasthan,Jhalawar,1.3345
8426,1977,Rajasthan,Jhalawar,1.3350000000000002
8427,1978,Rajasthan,Jhalawar,1.7959999999999998
8428,1979,Rajasthan,Jhalawar,2.089
8429,1980,Rajasthan,Jhalawar,1.513
8430,1981,Rajasthan,Jhalawar,1.3204999999999998
8431,1982,Rajasthan,Jhalawar,2.1220000000000003
8432,1983,Rajasthan,Jhalawar,1.9765000000000004
8433,1984,Rajasthan,Jhalawar,2.2689999999999997
8434,1985,Rajasthan,Jhalawar,2.7124999999999995
8435,1986,Rajasthan,Jhalawar,2.9155
8436,1987,Rajasthan,Jhalawar,2.284
8437,1988,Rajasthan,Jhalawar,2.8210000000000006
8438,1989,Rajasthan,Jhalawar,2.5975
8439,1990,Rajasthan,Jhalawar,3.0770000000000004
8440,1991,Rajasthan,Jhalawar,3.414500000000001
8441,1992,Rajasthan,Jhalawar,3.1299999999999994
8442,1993,Rajasthan,Jhalawar,3.3519999999999994
8443,1994,Rajasthan,Jhalawar,3.8274999999999997
8444,1995,Rajasthan,Jhalawar,3.8731500000000003
8445,1996,Rajasthan,Jhalawar,4.252599999999999
8446,1997,Rajasthan,Jhalawar,3.817000000000001
8447,1998,Rajasthan,Jhalawar,4.245499999999999
8448,1999,Rajasthan,Jhalawar,5.36905
8449,2000,Rajasthan,Jhalawar,3.4591499999999997
8450,2001,Rajasthan,Jhalawar,4.1535
8451,2002,Rajasthan,Jhalawar,1.9403
8452,2003,Rajasthan,Jhalawar,3.0549499999999994
8453,2004,Rajasthan,Jhalawar,4.273100000000001
8454,2005,Rajasthan,Jhalawar,3.2177499999999997
8455,2006,Rajasthan,Jhalawar,5.536500000000001
8456,2007,Rajasthan,Jhalawar,5.2352
8457,2008,Rajasthan,Jhalawar,5.2539
8458,2009,Rajasthan,Jhalawar,5.74045
8459,2010,Rajasthan,Jhalawar,5.499899999999999
8460,2011,Rajasthan,Jhalawar,6.334950000000001
8461,2012,Rajasthan,Jhalawar,5.110950000000001
8462,2013,Rajasthan,Jhalawar,6.25375
8463,2014,Rajasthan,Jhalawar,6.58805
8464,2015,Rajasthan,Jhalawar,5.11635
8465,2016,Rajasthan,Jhalawar,9.25875
8466,2017,Rajasthan,Jhalawar,12.653649999999999
8467,2018,Rajasthan,Jhalawar,12.622050000000002
8468,2019,Rajasthan,Jhalawar,14.73715
8469,2020,Rajasthan,Jhalawar,19.072050000000004
8470,1966,Rajasthan,Jhunjhunun,0.6495
8471,1967,Rajasthan,Jhunjhunun,0.6779999999999999
8472,1968,Rajasthan,Jhunjhunun,1.169
8473,1969,Rajasthan,Jhunjhunun,0.9350000000000002
8474,1970,Rajasthan,Jhunjhunun,0.6915000000000001
8475,1971,Rajasthan,Jhunjhunun,0.7169999999999999
8476,1972,Rajasthan,Jhunjhunun,1.228
8477,1973,Rajasthan,Jhunjhunun,1.0375
8478,1974,Rajasthan,Jhunjhunun,1.4529999999999998
8479,1975,Rajasthan,Jhunjhunun,1.1065
8480,1976,Rajasthan,Jhunjhunun,1.2885000000000002
8481,1977,Rajasthan,Jhunjhunun,1.3599999999999999
8482,1978,Rajasthan,Jhunjhunun,1.7635
8483,1979,Rajasthan,Jhunjhunun,3.2375000000000007
8484,1980,Rajasthan,Jhunjhunun,3.9535000000000005
8485,1981,Rajasthan,Jhunjhunun,3.9425000000000003
8486,1982,Rajasthan,Jhunjhunun,4.238
8487,1983,Rajasthan,Jhunjhunun,2.9205
8488,1984,Rajasthan,Jhunjhunun,2.9074999999999998
8489,1985,Rajasthan,Jhunjhunun,3.2680000000000007
8490,1986,Rajasthan,Jhunjhunun,3.6154999999999995
8491,1987,Rajasthan,Jhunjhunun,3.3345
8492,1988,Rajasthan,Jhunjhunun,2.8305
8493,1989,Rajasthan,Jhunjhunun,3.5055
8494,1990,Rajasthan,Jhunjhunun,2.8920000000000003
8495,1991,Rajasthan,Jhunjhunun,3.3465
8496,1992,Rajasthan,Jhunjhunun,2.79
8497,1993,Rajasthan,Jhunjhunun,3.5220000000000007
8498,1994,Rajasthan,Jhunjhunun,3.7950000000000004
8499,1995,Rajasthan,Jhunjhunun,3.7202999999999995
8500,1996,Rajasthan,Jhunjhunun,4.2673000000000005
8501,1997,Rajasthan,Jhunjhunun,5.0956
8502,1998,Rajasthan,Jhunjhunun,6.279999999999999
8503,1999,Rajasthan,Jhunjhunun,8.264050000000001
8504,2000,Rajasthan,Jhunjhunun,10.222299999999999
8505,2001,Rajasthan,Jhunjhunun,9.550999999999998
8506,2002,Rajasthan,Jhunjhunun,10.510099999999998
8507,2003,Rajasthan,Jhunjhunun,9.073
8508,2004,Rajasthan,Jhunjhunun,9.772049999999998
8509,2005,Rajasthan,Jhunjhunun,11.407399999999999
8510,2006,Rajasthan,Jhunjhunun,11.0304
8511,2007,Rajasthan,Jhunjhunun,13.909749999999997
8512,2008,Rajasthan,Jhunjhunun,10.523499999999999
8513,2009,Rajasthan,Jhunjhunun,11.29765
8514,2010,Rajasthan,Jhunjhunun,9.854800000000001
8515,2011,Rajasthan,Jhunjhunun,8.873199999999999
8516,2012,Rajasthan,Jhunjhunun,5.602950000000001
8517,2013,Rajasthan,Jhunjhunun,5.8771
8518,2014,Rajasthan,Jhunjhunun,6.03365
8519,2015,Rajasthan,Jhunjhunun,5.805700000000001
8520,2016,Rajasthan,Jhunjhunun,10.723500000000001
8521,2017,Rajasthan,Jhunjhunun,11.958049999999998
8522,2018,Rajasthan,Jhunjhunun,12.148200000000003
8523,2019,Rajasthan,Jhunjhunun,12.32285
8524,2020,Rajasthan,Jhunjhunun,19.4805
8525,1966,Rajasthan,Jodhpur,1.1035
8526,1967,Rajasthan,Jodhpur,1.1560000000000001
8527,1968,Rajasthan,Jodhpur,1.3935
8528,1969,Rajasthan,Jodhpur,1.2945000000000002
8529,1970,Rajasthan,Jodhpur,1.3465000000000003
8530,1971,Rajasthan,Jodhpur,1.2135000000000002
8531,1972,Rajasthan,Jodhpur,1.449
8532,1973,Rajasthan,Jodhpur,1.4525000000000001
8533,1974,Rajasthan,Jodhpur,1.6319999999999997
8534,1975,Rajasthan,Jodhpur,1.6825000000000003
8535,1976,Rajasthan,Jodhpur,1.6965000000000003
8536,1977,Rajasthan,Jodhpur,1.7580000000000002
8537,1978,Rajasthan,Jodhpur,1.9460000000000002
8538,1979,Rajasthan,Jodhpur,2.2095
8539,1980,Rajasthan,Jodhpur,1.8354999999999997
8540,1981,Rajasthan,Jodhpur,2.2445
8541,1982,Rajasthan,Jodhpur,2.1455
8542,1983,Rajasthan,Jodhpur,1.8855000000000004
8543,1984,Rajasthan,Jodhpur,1.593
8544,1985,Rajasthan,Jodhpur,1.9374999999999996
8545,1986,Rajasthan,Jodhpur,2.0730000000000004
8546,1987,Rajasthan,Jodhpur,1.8725
8547,1988,Rajasthan,Jodhpur,1.5285
8548,1989,Rajasthan,Jodhpur,1.6125000000000003
8549,1990,Rajasthan,Jodhpur,1.4170000000000005
8550,1991,Rajasthan,Jodhpur,1.4535000000000005
8551,1992,Rajasthan,Jodhpur,1.6200000000000003
8552,1993,Rajasthan,Jodhpur,1.7825
8553,1994,Rajasthan,Jodhpur,1.7560000000000002
8554,1995,Rajasthan,Jodhpur,2.08995
8555,1996,Rajasthan,Jodhpur,2.2512000000000003
8556,1997,Rajasthan,Jodhpur,2.7268499999999998
8557,1998,Rajasthan,Jodhpur,3.3726
8558,1999,Rajasthan,Jodhpur,4.6818
8559,2000,Rajasthan,Jodhpur,4.8538499999999996
8560,2001,Rajasthan,Jodhpur,4.438899999999999
8561,2002,Rajasthan,Jodhpur,5.1636
8562,2003,Rajasthan,Jodhpur,4.690399999999999
8563,2004,Rajasthan,Jodhpur,5.5179
8564,2005,Rajasthan,Jodhpur,6.1578
8565,2006,Rajasthan,Jodhpur,6.67885
8566,2007,Rajasthan,Jodhpur,7.3451
8567,2008,Rajasthan,Jodhpur,8.046949999999999
8568,2009,Rajasthan,Jodhpur,8.954000000000002
8569,2010,Rajasthan,Jodhpur,9.949450000000002
8570,2011,Rajasthan,Jodhpur,10.325999999999999
8571,2012,Rajasthan,Jodhpur,11.09715
8572,2013,Rajasthan,Jodhpur,13.5538
8573,2014,Rajasthan,Jodhpur,15.2607
8574,2015,Rajasthan,Jodhpur,15.925149999999999
8575,2016,Rajasthan,Jodhpur,21.49635
8576,2017,Rajasthan,Jodhpur,23.08215
8577,2018,Rajasthan,Jodhpur,25.02285
8578,2019,Rajasthan,Jodhpur,29.426000000000005
8579,2020,Rajasthan,Jodhpur,28.3156
8580,1966,Rajasthan,Kota,5.69
8581,1967,Rajasthan,Kota,5.956000000000001
8582,1968,Rajasthan,Kota,7.4765
8583,1969,Rajasthan,Kota,7.783500000000001
8584,1970,Rajasthan,Kota,7.860499999999999
8585,1971,Rajasthan,Kota,7.7200000000000015
8586,1972,Rajasthan,Kota,9.4785
8587,1973,Rajasthan,Kota,13.444500000000005
8588,1974,Rajasthan,Kota,8.540000000000001
8589,1975,Rajasthan,Kota,8.7225
8590,1976,Rajasthan,Kota,8.376000000000001
8591,1977,Rajasthan,Kota,7.831999999999999
8592,1978,Rajasthan,Kota,9.885999999999997
8593,1979,Rajasthan,Kota,10.573999999999998
8594,1980,Rajasthan,Kota,9.438999999999998
8595,1981,Rajasthan,Kota,9.86
8596,1982,Rajasthan,Kota,10.286999999999999
8597,1983,Rajasthan,Kota,9.5235
8598,1984,Rajasthan,Kota,7.767000000000001
8599,1985,Rajasthan,Kota,10.364999999999998
8600,1986,Rajasthan,Kota,9.7525
8601,1987,Rajasthan,Kota,8.171
8602,1988,Rajasthan,Kota,8.543499999999998
8603,1989,Rajasthan,Kota,8.4575
8604,1990,Rajasthan,Kota,6.358499999999999
8605,1991,Rajasthan,Kota,6.840999999999999
8606,1992,Rajasthan,Kota,8.300499999999998
8607,1993,Rajasthan,Kota,9.030499999999998
8608,1994,Rajasthan,Kota,10.048000000000002
8609,1995,Rajasthan,Kota,8.89915
8610,1996,Rajasthan,Kota,10.05705
8611,1997,Rajasthan,Kota,9.775500000000001
8612,1998,Rajasthan,Kota,12.767149999999999
8613,1999,Rajasthan,Kota,11.291100000000002
8614,2000,Rajasthan,Kota,11.830300000000003
8615,2001,Rajasthan,Kota,10.549200000000003
8616,2002,Rajasthan,Kota,6.26925
8617,2003,Rajasthan,Kota,7.418549999999999
8618,2004,Rajasthan,Kota,6.927550000000001
8619,2005,Rajasthan,Kota,7.580199999999998
8620,2006,Rajasthan,Kota,9.598400000000002
8621,2007,Rajasthan,Kota,12.553800000000003
8622,2008,Rajasthan,Kota,10.829350000000002
8623,2009,Rajasthan,Kota,12.03575
8624,2010,Rajasthan,Kota,15.626600000000002
8625,2011,Rajasthan,Kota,14.4542
8626,2012,Rajasthan,Kota,15.684299999999997
8627,2013,Rajasthan,Kota,16.1809
8628,2014,Rajasthan,Kota,17.4623
8629,2015,Rajasthan,Kota,15.680599999999998
8630,2016,Rajasthan,Kota,19.771349999999998
8631,2017,Rajasthan,Kota,26.20385
8632,2018,Rajasthan,Kota,24.150100000000002
8633,2019,Rajasthan,Kota,29.334500000000002
8634,2020,Rajasthan,Kota,30.596750000000004
8635,1966,Rajasthan,Nagaur,0.9800000000000001
8636,1967,Rajasthan,Nagaur,0.931
8637,1968,Rajasthan,Nagaur,1.246
8638,1969,Rajasthan,Nagaur,1.3444999999999998
8639,1970,Rajasthan,Nagaur,1.2375
8640,1971,Rajasthan,Nagaur,1.284
8641,1972,Rajasthan,Nagaur,1.6395000000000004
8642,1973,Rajasthan,Nagaur,1.299
8643,1974,Rajasthan,Nagaur,1.7149999999999999
8644,1975,Rajasthan,Nagaur,1.723
8645,1976,Rajasthan,Nagaur,1.6825000000000003
8646,1977,Rajasthan,Nagaur,1.8399999999999999
8647,1978,Rajasthan,Nagaur,2.0735
8648,1979,Rajasthan,Nagaur,2.7495000000000003
8649,1980,Rajasthan,Nagaur,2.7735
8650,1981,Rajasthan,Nagaur,3.119
8651,1982,Rajasthan,Nagaur,2.9715000000000003
8652,1983,Rajasthan,Nagaur,2.577
8653,1984,Rajasthan,Nagaur,2.4735000000000005
8654,1985,Rajasthan,Nagaur,3.1095000000000006
8655,1986,Rajasthan,Nagaur,3.030000000000001
8656,1987,Rajasthan,Nagaur,3.146000000000001
8657,1988,Rajasthan,Nagaur,2.9354999999999998
8658,1989,Rajasthan,Nagaur,2.581
8659,1990,Rajasthan,Nagaur,2.521
8660,1991,Rajasthan,Nagaur,3.2990000000000004
8661,1992,Rajasthan,Nagaur,3.8545000000000003
8662,1993,Rajasthan,Nagaur,4.3735
8663,1994,Rajasthan,Nagaur,4.6075
8664,1995,Rajasthan,Nagaur,5.343850000000001
8665,1996,Rajasthan,Nagaur,5.689400000000001
8666,1997,Rajasthan,Nagaur,7.257950000000001
8667,1998,Rajasthan,Nagaur,8.488050000000003
8668,1999,Rajasthan,Nagaur,9.786350000000002
8669,2000,Rajasthan,Nagaur,10.58265
8670,2001,Rajasthan,Nagaur,9.42155
8671,2002,Rajasthan,Nagaur,10.30575
8672,2003,Rajasthan,Nagaur,10.483150000000002
8673,2004,Rajasthan,Nagaur,11.203999999999999
8674,2005,Rajasthan,Nagaur,11.5444
8675,2006,Rajasthan,Nagaur,11.94585
8676,2007,Rajasthan,Nagaur,12.735850000000001
8677,2008,Rajasthan,Nagaur,11.318349999999999
8678,2009,Rajasthan,Nagaur,10.61335
8679,2010,Rajasthan,Nagaur,9.96835
8680,2011,Rajasthan,Nagaur,9.0892
8681,2012,Rajasthan,Nagaur,8.968449999999999
8682,2013,Rajasthan,Nagaur,8.87555
8683,2014,Rajasthan,Nagaur,9.43405
8684,2015,Rajasthan,Nagaur,9.782199999999998
8685,2016,Rajasthan,Nagaur,9.7685
8686,2017,Rajasthan,Nagaur,9.51945
8687,2018,Rajasthan,Nagaur,9.52775
8688,2019,Rajasthan,Nagaur,10.530400000000002
8689,2020,Rajasthan,Nagaur,10.738199999999997
8690,1966,Rajasthan,Pali,5.286
8691,1967,Rajasthan,Pali,5.7829999999999995
8692,1968,Rajasthan,Pali,5.9285
8693,1969,Rajasthan,Pali,3.396
8694,1970,Rajasthan,Pali,5.663500000000001
8695,1971,Rajasthan,Pali,4.625500000000001
8696,1972,Rajasthan,Pali,4.4864999999999995
8697,1973,Rajasthan,Pali,6.4925
8698,1974,Rajasthan,Pali,5.6945
8699,1975,Rajasthan,Pali,7.062
8700,1976,Rajasthan,Pali,6.933
8701,1977,Rajasthan,Pali,7.382
8702,1978,Rajasthan,Pali,8.093
8703,1979,Rajasthan,Pali,8.666999999999998
8704,1980,Rajasthan,Pali,7.420999999999999
8705,1981,Rajasthan,Pali,6.150999999999999
8706,1982,Rajasthan,Pali,6.5920000000000005
8707,1983,Rajasthan,Pali,7.379499999999998
8708,1984,Rajasthan,Pali,5.101000000000001
8709,1985,Rajasthan,Pali,4.348
8710,1986,Rajasthan,Pali,5.441
8711,1987,Rajasthan,Pali,2.8235
8712,1988,Rajasthan,Pali,3.84
8713,1989,Rajasthan,Pali,3.12
8714,1990,Rajasthan,Pali,4.457500000000001
8715,1991,Rajasthan,Pali,4.071000000000001
8716,1992,Rajasthan,Pali,6.186000000000001
8717,1993,Rajasthan,Pali,5.508000000000001
8718,1994,Rajasthan,Pali,6.814500000000001
8719,1995,Rajasthan,Pali,6.694750000000001
8720,1996,Rajasthan,Pali,6.625100000000001
8721,1997,Rajasthan,Pali,7.7547
8722,1998,Rajasthan,Pali,6.88735
8723,1999,Rajasthan,Pali,5.5625
8724,2000,Rajasthan,Pali,4.251500000000001
8725,2001,Rajasthan,Pali,5.416749999999999
8726,2002,Rajasthan,Pali,2.7512999999999996
8727,2003,Rajasthan,Pali,3.3149499999999987
8728,2004,Rajasthan,Pali,2.21895
8729,2005,Rajasthan,Pali,2.2803000000000004
8730,2006,Rajasthan,Pali,5.1461
8731,2007,Rajasthan,Pali,4.886750000000001
8732,2008,Rajasthan,Pali,2.2447000000000004
8733,2009,Rajasthan,Pali,1.7945500000000003
8734,2010,Rajasthan,Pali,4.47325
8735,2011,Rajasthan,Pali,3.818050000000001
8736,2012,Rajasthan,Pali,3.7914000000000003
8737,2013,Rajasthan,Pali,3.2357
8738,2014,Rajasthan,Pali,3.56365
8739,2015,Rajasthan,Pali,3.8591
8740,2016,Rajasthan,Pali,6.589699999999999
8741,2017,Rajasthan,Pali,8.038799999999998
8742,2018,Rajasthan,Pali,5.20635
8743,2019,Rajasthan,Pali,8.30745
8744,2020,Rajasthan,Pali,9.253349999999998
8745,1966,Rajasthan,Swami Madhopur,4.396000000000001
8746,1967,Rajasthan,Swami Madhopur,4.4125
8747,1968,Rajasthan,Swami Madhopur,5.475999999999999
8748,1969,Rajasthan,Swami Madhopur,5.786
8749,1970,Rajasthan,Swami Madhopur,5.174499999999999
8750,1971,Rajasthan,Swami Madhopur,5.368
8751,1972,Rajasthan,Swami Madhopur,5.8085
8752,1973,Rajasthan,Swami Madhopur,5.601
8753,1974,Rajasthan,Swami Madhopur,5.666999999999999
8754,1975,Rajasthan,Swami Madhopur,6.388499999999999
8755,1976,Rajasthan,Swami Madhopur,5.62
8756,1977,Rajasthan,Swami Madhopur,5.7989999999999995
8757,1978,Rajasthan,Swami Madhopur,6.781999999999999
8758,1979,Rajasthan,Swami Madhopur,7.586999999999999
8759,1980,Rajasthan,Swami Madhopur,6.280999999999999
8760,1981,Rajasthan,Swami Madhopur,6.372
8761,1982,Rajasthan,Swami Madhopur,7.350499999999999
8762,1983,Rajasthan,Swami Madhopur,6.3055
8763,1984,Rajasthan,Swami Madhopur,5.1635
8764,1985,Rajasthan,Swami Madhopur,6.8675000000000015
8765,1986,Rajasthan,Swami Madhopur,6.7155000000000005
8766,1987,Rajasthan,Swami Madhopur,5.4495
8767,1988,Rajasthan,Swami Madhopur,5.515999999999999
8768,1989,Rajasthan,Swami Madhopur,5.057
8769,1990,Rajasthan,Swami Madhopur,3.9825000000000004
8770,1991,Rajasthan,Swami Madhopur,3.999
8771,1992,Rajasthan,Swami Madhopur,4.178499999999999
8772,1993,Rajasthan,Swami Madhopur,4.135
8773,1994,Rajasthan,Swami Madhopur,5.122000000000001
8774,1995,Rajasthan,Swami Madhopur,4.54305
8775,1996,Rajasthan,Swami Madhopur,4.6345
8776,1997,Rajasthan,Swami Madhopur,5.7075
8777,1998,Rajasthan,Swami Madhopur,8.439
8778,1999,Rajasthan,Swami Madhopur,7.187999999999998
8779,2000,Rajasthan,Swami Madhopur,7.2005
8780,2001,Rajasthan,Swami Madhopur,7.046499999999999
8781,2002,Rajasthan,Swami Madhopur,6.383
8782,2003,Rajasthan,Swami Madhopur,7.9449999999999985
8783,2004,Rajasthan,Swami Madhopur,5.041499999999999
8784,2005,Rajasthan,Swami Madhopur,5.1065
8785,2006,Rajasthan,Swami Madhopur,5.0815
8786,2007,Rajasthan,Swami Madhopur,5.5865
8787,2008,Rajasthan,Swami Madhopur,6.318500000000001
8788,2009,Rajasthan,Swami Madhopur,7.128500000000001
8789,2010,Rajasthan,Swami Madhopur,8.967499999999998
8790,2011,Rajasthan,Swami Madhopur,7.756500000000003
8791,2012,Rajasthan,Swami Madhopur,7.511999999999998
8792,2013,Rajasthan,Swami Madhopur,8.1175
8793,2014,Rajasthan,Swami Madhopur,8.504000000000001
8794,2015,Rajasthan,Swami Madhopur,7.603399999999998
8795,2016,Rajasthan,Swami Madhopur,10.5791
8796,2017,Rajasthan,Swami Madhopur,10.869349999999999
8797,2018,Rajasthan,Swami Madhopur,10.954300000000002
8798,2019,Rajasthan,Swami Madhopur,11.759749999999999
8799,2020,Rajasthan,Swami Madhopur,14.244150000000001
8800,1966,Rajasthan,Sikar,1.8970000000000007
8801,1967,Rajasthan,Sikar,1.6095
8802,1968,Rajasthan,Sikar,2.6805000000000003
8803,1969,Rajasthan,Sikar,2.4324999999999997
8804,1970,Rajasthan,Sikar,1.7055
8805,1971,Rajasthan,Sikar,1.735
8806,1972,Rajasthan,Sikar,2.8485
8807,1973,Rajasthan,Sikar,2.2509999999999994
8808,1974,Rajasthan,Sikar,3.338
8809,1975,Rajasthan,Sikar,2.5635000000000003
8810,1976,Rajasthan,Sikar,2.7035
8811,1977,Rajasthan,Sikar,2.9005
8812,1978,Rajasthan,Sikar,3.3809999999999993
8813,1979,Rajasthan,Sikar,5.5600000000000005
8814,1980,Rajasthan,Sikar,6.2535
8815,1981,Rajasthan,Sikar,6.438
8816,1982,Rajasthan,Sikar,6.965999999999999
8817,1983,Rajasthan,Sikar,5.150499999999999
8818,1984,Rajasthan,Sikar,5.832499999999999
8819,1985,Rajasthan,Sikar,6.6545000000000005
8820,1986,Rajasthan,Sikar,7.273999999999999
8821,1987,Rajasthan,Sikar,7.087000000000001
8822,1988,Rajasthan,Sikar,6.117500000000001
8823,1989,Rajasthan,Sikar,7.019499999999999
8824,1990,Rajasthan,Sikar,6.684
8825,1991,Rajasthan,Sikar,7.406000000000001
8826,1992,Rajasthan,Sikar,6.9745000000000035
8827,1993,Rajasthan,Sikar,7.7415
8828,1994,Rajasthan,Sikar,7.484499999999999
8829,1995,Rajasthan,Sikar,7.95135
8830,1996,Rajasthan,Sikar,8.53655
8831,1997,Rajasthan,Sikar,10.97735
8832,1998,Rajasthan,Sikar,13.916050000000004
8833,1999,Rajasthan,Sikar,14.7313
8834,2000,Rajasthan,Sikar,14.772499999999999
8835,2001,Rajasthan,Sikar,13.868149999999996
8836,2002,Rajasthan,Sikar,14.086549999999999
8837,2003,Rajasthan,Sikar,13.47305
8838,2004,Rajasthan,Sikar,14.459349999999997
8839,2005,Rajasthan,Sikar,13.9767
8840,2006,Rajasthan,Sikar,12.803300000000002
8841,2007,Rajasthan,Sikar,14.232100000000003
8842,2008,Rajasthan,Sikar,13.3155
8843,2009,Rajasthan,Sikar,13.240249999999998
8844,2010,Rajasthan,Sikar,12.9035
8845,2011,Rajasthan,Sikar,12.415700000000005
8846,2012,Rajasthan,Sikar,9.43795
8847,2013,Rajasthan,Sikar,9.74925
8848,2014,Rajasthan,Sikar,9.553
8849,2015,Rajasthan,Sikar,9.668650000000001
8850,2016,Rajasthan,Sikar,12.477
8851,2017,Rajasthan,Sikar,12.92425
8852,2018,Rajasthan,Sikar,12.976849999999999
8853,2019,Rajasthan,Sikar,12.98535
8854,2020,Rajasthan,Sikar,16.844749999999998
8855,1966,Rajasthan,Sirohi,2.1690000000000005
8856,1967,Rajasthan,Sirohi,2.232499999999999
8857,1968,Rajasthan,Sirohi,2.3190000000000004
8858,1969,Rajasthan,Sirohi,1.6079999999999999
8859,1970,Rajasthan,Sirohi,2.1285
8860,1971,Rajasthan,Sirohi,1.8960000000000004
8861,1972,Rajasthan,Sirohi,1.9730000000000003
8862,1973,Rajasthan,Sirohi,2.3185000000000007
8863,1974,Rajasthan,Sirohi,2.4285000000000005
8864,1975,Rajasthan,Sirohi,2.4834999999999994
8865,1976,Rajasthan,Sirohi,2.502
8866,1977,Rajasthan,Sirohi,2.711500000000001
8867,1978,Rajasthan,Sirohi,3.014499999999999
8868,1979,Rajasthan,Sirohi,3.2349999999999994
8869,1980,Rajasthan,Sirohi,2.7765
