,Year,State Name,Dist Name,Total_Area_ha,Total_Yield_t_per_ha
57,1971,Chhattisgarh,Bastar,642150.0000000002,0.7185237094136883
58,1972,Chhattisgarh,Bastar,642170.0000000003,0.6038899356868115
59,1973,Chhattisgarh,Bastar,666730.0000000002,0.7191816777406143
60,1974,Chhattisgarh,Bastar,666330.0000000002,0.611258685636246
61,1975,Chhattisgarh,Bastar,684250.0000000001,0.7674095725246617
62,1976,Chhattisgarh,Bastar,639020.0,0.5729085161653781
63,1977,Chhattisgarh,Bastar,666970.0,0.7715489452299202
64,1978,Chhattisgarh,Bastar,691780.0000000002,0.7116424296741737
65,1979,Chhattisgarh,Bastar,693859.9999999998,0.5841235984204307
66,1980,Chhattisgarh,Bastar,709420.0,0.6812607482168535
67,1981,Chhattisgarh,Bastar,713020.0000000002,0.6758576197021119
68,1982,Chhattisgarh,Bastar,725230.0000000001,0.6471050563269583
69,1983,Chhattisgarh,Bastar,741970.0,0.7028586061431055
70,1984,Chhattisgarh,Bastar,735500.0,0.6939496940856562
71,1985,Chhattisgarh,Bastar,759289.9999999999,1.2343110010667862
72,1986,Chhattisgarh,Bastar,759150.0000000001,0.6619245208456827
73,1987,Chhattisgarh,Bastar,761689.9999999999,0.6425186099331751
74,1988,Chhattisgarh,Bastar,780900.0,0.8579843770008966
75,1989,Chhattisgarh,Bastar,776790.0000000001,0.867673373756099
76,1990,Chhattisgarh,Bastar,772599.9999999998,0.8733108982655968
77,1991,Chhattisgarh,Bastar,775599.9999999999,0.9517148014440432
78,1992,Chhattisgarh,Bastar,769310.0000000001,0.8371917692477671
79,1993,Chhattisgarh,Bastar,794489.9999999999,0.9059270727133131
80,1994,Chhattisgarh,Bastar,797969.9999999997,0.8799954885522019
81,1995,Chhattisgarh,Bastar,807390.0000000001,0.8664957455504775
82,1996,Chhattisgarh,Bastar,869729.9999999999,0.919365780184655
83,1997,Chhattisgarh,Bastar,812429.9999999997,0.6715655502627923
84,1998,Chhattisgarh,Bastar,893719.9999999999,0.8039878261647945
85,1999,Chhattisgarh,Bastar,745950.0000000001,1.0148535424626315
86,2000,Chhattisgarh,Bastar,800839.9999999999,0.7571175265970733
87,2001,Chhattisgarh,Bastar,808369.9999999999,1.236686170936576
88,2002,Chhattisgarh,Bastar,782510.0000000001,0.5096676080816859
89,2003,Chhattisgarh,Bastar,814770.0,1.397302306172294
90,2004,Chhattisgarh,Bastar,819649.9999999997,1.0798145549929852
91,2005,Chhattisgarh,Bastar,810129.9999999998,1.0900102452692781
92,2006,Chhattisgarh,Bastar,716109.9999999999,1.2842021477147365
93,2007,Chhattisgarh,Bastar,763989.9999999995,1.336496551001977
94,2008,Chhattisgarh,Bastar,762380.0,1.0613735932212285
95,2009,Chhattisgarh,Bastar,760959.9999999997,1.0165974558452484
96,2010,Chhattisgarh,Bastar,784280.0,1.6593691028714235
97,2011,Chhattisgarh,Bastar,763479.9999999999,1.1714648713784253
98,2012,Chhattisgarh,Bastar,807750.0000000001,1.8149798823893528
99,2013,Chhattisgarh,Bastar,808449.9999999998,1.7310779887438932
100,2014,Chhattisgarh,Bastar,778989.9999999999,1.9271107459659302
101,2015,Chhattisgarh,Bastar,769449.9999999999,1.0184157515108199
102,2016,Chhattisgarh,Bastar,799449.9999999999,1.8097066733379201
103,2017,Chhattisgarh,Bastar,762230.0,1.2421578788554637
104,1966,Chhattisgarh,Raipur,960060.0000000001,0.504030998062621
105,1967,Chhattisgarh,Raipur,1117930.0000000002,0.5856359521615842
106,1968,Chhattisgarh,Raipur,1154930.0,0.5699912548812484
107,1969,Chhattisgarh,Raipur,1120440.0000000002,0.6649173538966834
108,1970,Chhattisgarh,Raipur,1190270.0,0.8646777621884111
109,1971,Chhattisgarh,Raipur,1213509.9999999998,0.7099241044573181
110,1972,Chhattisgarh,Raipur,1232350.0,0.6554955978415223
111,1973,Chhattisgarh,Raipur,1269079.9999999998,0.6142244775743059
112,1974,Chhattisgarh,Raipur,1035020.0,0.4598944947923712
113,1975,Chhattisgarh,Raipur,1269789.9999999998,0.6556989738460691
114,1976,Chhattisgarh,Raipur,1205339.9999999998,0.5269052715416397
115,1977,Chhattisgarh,Raipur,1265540.0,0.83782416991956
116,1978,Chhattisgarh,Raipur,1275310.0000000005,0.6403933161349002
117,1979,Chhattisgarh,Raipur,1128470.0,0.4175565145728288
118,1980,Chhattisgarh,Raipur,1230880.0000000002,0.6689522942935137
119,1981,Chhattisgarh,Raipur,1245630.0,0.7163443398119829
120,1982,Chhattisgarh,Raipur,1225870.0000000002,0.5846460065096624
121,1983,Chhattisgarh,Raipur,1238849.9999999998,0.9001089720305121
122,1984,Chhattisgarh,Raipur,1237550.0,0.8338248959637994
123,1985,Chhattisgarh,Raipur,1280330.0,1.1119789429287759
124,1986,Chhattisgarh,Raipur,1206350.0000000002,0.7521863472458239
125,1987,Chhattisgarh,Raipur,1207600.0000000002,0.9315170586286846
126,1988,Chhattisgarh,Raipur,1137840.0000000002,0.8145257681220557
127,1989,Chhattisgarh,Raipur,1156419.9999999998,1.1107556078241472
128,1990,Chhattisgarh,Raipur,1196039.9999999998,1.0665445971706633
129,1991,Chhattisgarh,Raipur,1190540.0000000005,1.132040922606548
130,1992,Chhattisgarh,Raipur,1206269.9999999998,1.279473086456598
131,1993,Chhattisgarh,Raipur,1243969.9999999998,1.258776337049929
132,1994,Chhattisgarh,Raipur,1259800.0000000002,1.159588823622797
133,1995,Chhattisgarh,Raipur,1261100.0,1.1623186107366583
134,1996,Chhattisgarh,Raipur,1185779.9999999995,1.3380222300932723
135,1997,Chhattisgarh,Raipur,1236849.9999999998,0.8836964870436997
136,1998,Chhattisgarh,Raipur,1295180.0000000005,0.6024645223057796
137,1999,Chhattisgarh,Raipur,1188620.0000000002,1.2391512846830774
138,2000,Chhattisgarh,Raipur,1016490.0,0.5031136558156007
139,2001,Chhattisgarh,Raipur,1054559.9999999995,1.1325671370050072
140,2002,Chhattisgarh,Raipur,1045069.9999999998,0.6937621403350972
141,2003,Chhattisgarh,Raipur,1085379.9999999998,1.2924321435810495
142,2004,Chhattisgarh,Raipur,1095780.0,1.1143477705378817
143,2005,Chhattisgarh,Raipur,1213469.9999999995,1.0440142731175885
144,2006,Chhattisgarh,Raipur,1203499.9999999995,1.2079684254258414
145,2007,Chhattisgarh,Raipur,1256520.0,1.3240696526915605
146,2008,Chhattisgarh,Raipur,1246820.0,1.1110665533116248
147,2009,Chhattisgarh,Raipur,1233160.0,1.1998605209380777
148,2010,Chhattisgarh,Raipur,1147970.0,1.4342883524830785
149,2011,Chhattisgarh,Raipur,1097680.0,1.3881185773631655
150,2012,Chhattisgarh,Raipur,1216940.0000000002,1.731827370289414
151,2013,Chhattisgarh,Raipur,1219730.0000000005,1.540094939043886
152,2014,Chhattisgarh,Raipur,1212540.0000000002,1.903871212496083
153,2015,Chhattisgarh,Raipur,1153830.0,1.3286272674484108
154,2016,Chhattisgarh,Raipur,1164629.9999999998,2.2139649502417083
155,2017,Chhattisgarh,Raipur,1101460.0,1.486899206507726
156,1966,Chhattisgarh,Bilaspur,939149.9999999999,0.39599637970505247
157,1967,Chhattisgarh,Bilaspur,988000.0000000002,0.6113360323886639
158,1968,Chhattisgarh,Bilaspur,980689.9999999999,0.4822115041450408
159,1969,Chhattisgarh,Bilaspur,969779.9999999999,0.5739446059931118
160,1970,Chhattisgarh,Bilaspur,1029539.9999999998,0.7248868426675993
161,1971,Chhattisgarh,Bilaspur,1048270.0,0.717181642134183
162,1972,Chhattisgarh,Bilaspur,1059490.0000000002,0.6612615503685733
163,1973,Chhattisgarh,Bilaspur,1082249.9999999998,0.617879417879418
164,1974,Chhattisgarh,Bilaspur,1019410.0000000002,0.63124748629109
165,1975,Chhattisgarh,Bilaspur,1070340.0000000002,0.7770428088271015
166,1976,Chhattisgarh,Bilaspur,1017720.0,0.5177258971033291
167,1977,Chhattisgarh,Bilaspur,1067639.9999999995,0.7807875313776182
168,1978,Chhattisgarh,Bilaspur,1081460.0,0.6008544005326133
169,1979,Chhattisgarh,Bilaspur,903060.0,0.3045201869200275
170,1980,Chhattisgarh,Bilaspur,1038419.9999999999,0.7519115579437994
171,1981,Chhattisgarh,Bilaspur,1051820.0,0.6764465402825579
172,1982,Chhattisgarh,Bilaspur,999560.0000000001,0.513325863379887
173,1983,Chhattisgarh,Bilaspur,1081980.0,0.7526941348268913
174,1984,Chhattisgarh,Bilaspur,1009690.0000000001,0.6399984153552077
175,1985,Chhattisgarh,Bilaspur,1069900.0,0.988690531825404
176,1986,Chhattisgarh,Bilaspur,1066520.0,1.0482691370063384
177,1987,Chhattisgarh,Bilaspur,1038470.0,0.8345931996109661
178,1988,Chhattisgarh,Bilaspur,1031060.0000000001,1.025255562236921
179,1989,Chhattisgarh,Bilaspur,1036780.0,0.8304558344103857
180,1990,Chhattisgarh,Bilaspur,1099250.0000000002,1.0461314532635881
181,1991,Chhattisgarh,Bilaspur,1068010.0,1.0179679965543393
182,1992,Chhattisgarh,Bilaspur,1047380.0000000003,0.8563463117493172
183,1993,Chhattisgarh,Bilaspur,1093400.0,1.0706969087250775
184,1994,Chhattisgarh,Bilaspur,1114140.0,1.2291184231784158
185,1995,Chhattisgarh,Bilaspur,1047480.0,1.0352464963531518
186,1996,Chhattisgarh,Bilaspur,1049110.0,1.0657605017586336
187,1997,Chhattisgarh,Bilaspur,1047820.0000000003,0.40379072741501404
188,1998,Chhattisgarh,Bilaspur,1171199.9999999998,0.6889429644808743
189,1999,Chhattisgarh,Bilaspur,1034140.0000000001,1.2476647262459626
190,2000,Chhattisgarh,Bilaspur,868390.0000000001,0.5678669722129457
191,2001,Chhattisgarh,Bilaspur,889529.9999999998,1.232403628882668
192,2002,Chhattisgarh,Bilaspur,882880.0000000001,0.7958272924972812
193,2003,Chhattisgarh,Bilaspur,899679.9999999998,1.2393851147074522
194,2004,Chhattisgarh,Bilaspur,908449.9999999998,1.0610930706147836
195,2005,Chhattisgarh,Bilaspur,1024280.0,1.0028507829890263
196,2006,Chhattisgarh,Bilaspur,1019970.0,1.2661254742786554
197,2007,Chhattisgarh,Bilaspur,1032010.0000000002,1.318543424966812
198,2008,Chhattisgarh,Bilaspur,1058150.0,1.154826820394084
199,2009,Chhattisgarh,Bilaspur,1018910.0000000001,1.2052585606187005
200,2010,Chhattisgarh,Bilaspur,1028929.9999999999,1.5330877707910155
201,2011,Chhattisgarh,Bilaspur,970399.9999999998,1.7825741962077495
202,2012,Chhattisgarh,Bilaspur,1075109.9999999998,1.8412813572564668
203,2013,Chhattisgarh,Bilaspur,1049160.0,1.7127130275649092
204,2014,Chhattisgarh,Bilaspur,1009090.0000000001,1.933524264436274
205,2015,Chhattisgarh,Bilaspur,1005000.0,1.5536119402985071
206,2016,Chhattisgarh,Bilaspur,1006130.0,2.0615924383528967
207,2017,Chhattisgarh,Bilaspur,923040.0000000001,1.5690977639105566
208,1966,Chhattisgarh,Raigarh,504450.0000000001,0.4539597581524431
209,1967,Chhattisgarh,Raigarh,510039.9999999999,0.6203435024703948
210,1968,Chhattisgarh,Raigarh,517690.00000000006,0.5692595955108269
211,1969,Chhattisgarh,Raigarh,517410.00000000006,0.6157592624804313
212,1970,Chhattisgarh,Raigarh,518969.99999999994,0.6705589918492402
213,1971,Chhattisgarh,Raigarh,521610.0,0.5858783382220434
214,1972,Chhattisgarh,Raigarh,521529.9999999999,0.5476195041512473
215,1973,Chhattisgarh,Raigarh,525299.9999999999,0.7279649723967261
216,1974,Chhattisgarh,Raigarh,521809.9999999998,0.5664897184799067
217,1975,Chhattisgarh,Raigarh,528060.0,0.7298413059122072
218,1976,Chhattisgarh,Raigarh,518620.0,0.47896340287686534
219,1977,Chhattisgarh,Raigarh,528940.0,0.7811850115324989
220,1978,Chhattisgarh,Raigarh,532810.0,0.6794166776149098
221,1979,Chhattisgarh,Raigarh,518080.00000000006,0.3694410129709699
222,1980,Chhattisgarh,Raigarh,534700.0,0.7435945389938284
223,1981,Chhattisgarh,Raigarh,541960.0,0.722009004354565
224,1982,Chhattisgarh,Raigarh,535889.9999999999,0.6111328817481201
225,1983,Chhattisgarh,Raigarh,544649.9999999999,0.7847241347654459
226,1984,Chhattisgarh,Raigarh,549819.9999999999,0.6420283001709653
227,1985,Chhattisgarh,Raigarh,561479.9999999999,0.7852461352140773
228,1986,Chhattisgarh,Raigarh,566110.0000000001,0.7009238487219797
229,1987,Chhattisgarh,Raigarh,570880.0000000001,0.6920894058295963
230,1988,Chhattisgarh,Raigarh,580640.0,0.8518186828327363
231,1989,Chhattisgarh,Raigarh,592589.9999999999,0.7696721173155133
232,1990,Chhattisgarh,Raigarh,590999.9999999999,0.8047377326565145
233,1991,Chhattisgarh,Raigarh,591769.9999999998,0.9083934636767667
234,1992,Chhattisgarh,Raigarh,588400.0,0.9013596193065941
235,1993,Chhattisgarh,Raigarh,594349.9999999999,1.0037183477748801
236,1994,Chhattisgarh,Raigarh,588199.9999999997,1.0715912954777296
237,1995,Chhattisgarh,Raigarh,587980.0000000001,0.8624443008265584
238,1996,Chhattisgarh,Raigarh,605379.9999999999,1.035052363804553
239,1997,Chhattisgarh,Raigarh,586760.0,0.6958552048537733
240,1998,Chhattisgarh,Raigarh,836180.0,0.9174938410390108
241,1999,Chhattisgarh,Raigarh,585380.0,0.937920666917216
242,2000,Chhattisgarh,Raigarh,583620.0,0.5055172886467223
243,2001,Chhattisgarh,Raigarh,587269.9999999999,1.0079690772557766
244,2002,Chhattisgarh,Raigarh,583280.0,0.6018893155945686
245,2003,Chhattisgarh,Raigarh,629470.0000000001,0.9953135177212578
246,2004,Chhattisgarh,Raigarh,629779.9999999999,0.785861729492839
247,2005,Chhattisgarh,Raigarh,609449.9999999997,0.8055131676101408
248,2006,Chhattisgarh,Raigarh,611769.9999999999,0.8319139545907778
249,2007,Chhattisgarh,Raigarh,600320.0,1.0528384861407247
250,2008,Chhattisgarh,Raigarh,595070.0,1.0003865091501838
251,2009,Chhattisgarh,Raigarh,583019.9999999998,0.9737573325100339
252,2010,Chhattisgarh,Raigarh,609250.0000000001,1.1093967993434548
253,2011,Chhattisgarh,Raigarh,564170.0,1.2107343531205133
254,2012,Chhattisgarh,Raigarh,596399.9999999999,1.2168175720992627
255,2013,Chhattisgarh,Raigarh,592850.0,1.1409462764611622
256,2014,Chhattisgarh,Raigarh,546589.9999999999,1.368356537807132
257,2015,Chhattisgarh,Raigarh,545500.0,0.905334555453712
258,2016,Chhattisgarh,Raigarh,545670.0000000001,1.526050543368702
259,2017,Chhattisgarh,Raigarh,494710.0000000001,1.3772108912292043
260,1966,Chhattisgarh,Surguja,472520.00000000006,0.318081774316431
261,1967,Chhattisgarh,Surguja,512590.0000000001,0.5296630835560583
262,1968,Chhattisgarh,Surguja,528020.0,0.40926480057573583
263,1969,Chhattisgarh,Surguja,534780.0000000001,0.5484498298365682
264,1970,Chhattisgarh,Surguja,543850.0,0.5825135607244645
265,1971,Chhattisgarh,Surguja,551800.0000000001,0.6290322580645161
266,1972,Chhattisgarh,Surguja,562079.9999999999,0.46701537147737
267,1973,Chhattisgarh,Surguja,573810.0,0.6160575800352034
268,1974,Chhattisgarh,Surguja,579100.0,0.4762562597133483
269,1975,Chhattisgarh,Surguja,590010.0000000002,0.6096506838867137
270,1976,Chhattisgarh,Surguja,525030.0,0.4546406871988268
271,1977,Chhattisgarh,Surguja,583080.0,0.6489675516224188
272,1978,Chhattisgarh,Surguja,596040.0000000002,0.5548285349976512
273,1979,Chhattisgarh,Surguja,542880.0,0.2833038608900677
274,1980,Chhattisgarh,Surguja,573790.0,0.6680144303665103
275,1981,Chhattisgarh,Surguja,570150.0,0.5858107515566079
276,1982,Chhattisgarh,Surguja,578500.0000000001,0.6074330164217805
277,1983,Chhattisgarh,Surguja,596900.0,0.6111576478472106
278,1984,Chhattisgarh,Surguja,622270.0000000003,0.5690455911421083
279,1985,Chhattisgarh,Surguja,629440.0,0.6189628876461617
280,1986,Chhattisgarh,Surguja,640870.0000000001,0.6263360743988641
281,1987,Chhattisgarh,Surguja,652839.9999999998,0.6234299368911221
282,1988,Chhattisgarh,Surguja,646029.9999999999,0.6981099948918781
283,1989,Chhattisgarh,Surguja,650410.0000000002,0.7895020064267155
284,1990,Chhattisgarh,Surguja,651259.9999999999,0.8917175935878145
285,1991,Chhattisgarh,Surguja,635430.0,0.711958831027808
286,1992,Chhattisgarh,Surguja,597349.9999999999,0.6265840796852765
287,1993,Chhattisgarh,Surguja,647149.9999999998,0.6932241365989339
288,1994,Chhattisgarh,Surguja,666160.0000000001,0.8184220007205475
289,1995,Chhattisgarh,Surguja,673459.9999999999,0.7630742731565351
290,1996,Chhattisgarh,Surguja,681740.0,0.8312553172763808
291,1997,Chhattisgarh,Surguja,680880.0,0.679414874867818
292,1998,Chhattisgarh,Surguja,711410.0,0.6683066023811868
293,1999,Chhattisgarh,Surguja,662170.0,0.9190389174985276
294,2000,Chhattisgarh,Surguja,685860.0000000001,0.6009389671361501
295,2001,Chhattisgarh,Surguja,695740.0000000001,0.9468335872596083
296,2002,Chhattisgarh,Surguja,681650.0000000001,0.6212572434533848
297,2003,Chhattisgarh,Surguja,726020.0,0.9452907633398527
298,2004,Chhattisgarh,Surguja,722069.9999999999,0.7533480133505062
299,2005,Chhattisgarh,Surguja,697109.9999999999,0.7721306536988424
300,2006,Chhattisgarh,Surguja,702800.0000000001,0.7814883323847466
301,2007,Chhattisgarh,Surguja,665369.9999999999,0.9328944797631394
302,2008,Chhattisgarh,Surguja,665240.0000000001,0.9435542060008416
303,2009,Chhattisgarh,Surguja,657879.9999999999,0.6523226120265095
304,2010,Chhattisgarh,Surguja,687880.0,0.8444786881432808
305,2011,Chhattisgarh,Surguja,631700.0,1.1171600443248377
306,2012,Chhattisgarh,Surguja,698550.0,1.2012454369765944
307,2013,Chhattisgarh,Surguja,707199.9999999998,1.2280260180995475
308,2014,Chhattisgarh,Surguja,657240.0,1.3956089099872195
309,2015,Chhattisgarh,Surguja,642850.0000000001,1.0254336159290656
310,2016,Chhattisgarh,Surguja,614629.9999999999,1.4086523599563967
311,2017,Chhattisgarh,Surguja,568849.9999999999,1.2926782104245413
312,1966,Madhya Pradesh,Jabalpur,488410.0,0.2839827194365389
313,1967,Madhya Pradesh,Jabalpur,534739.9999999999,0.44470209821595547
314,1968,Madhya Pradesh,Jabalpur,532200.0,0.40341976700488535
315,1969,Madhya Pradesh,Jabalpur,543099.9999999999,0.4640029460504512
316,1970,Madhya Pradesh,Jabalpur,550469.9999999999,0.5484404236379824
317,1971,Madhya Pradesh,Jabalpur,559290.0,0.5889610041302367
318,1972,Madhya Pradesh,Jabalpur,560059.9999999999,0.5994000642788274
319,1973,Madhya Pradesh,Jabalpur,554260.0000000001,0.582217731750442
320,1974,Madhya Pradesh,Jabalpur,530409.9999999999,0.4502177560754889
321,1975,Madhya Pradesh,Jabalpur,560659.9999999999,0.6429921877786896
322,1976,Madhya Pradesh,Jabalpur,521130.0,0.44115671713392046
323,1977,Madhya Pradesh,Jabalpur,561680.0,0.553161942743199
324,1978,Madhya Pradesh,Jabalpur,574999.9999999998,0.563130434782609
325,1979,Madhya Pradesh,Jabalpur,456870.00000000006,0.24821065073215573
326,1980,Madhya Pradesh,Jabalpur,546050.0000000001,0.5977474590238986
327,1981,Madhya Pradesh,Jabalpur,524770.0,0.4453379575814167
328,1982,Madhya Pradesh,Jabalpur,503650.0000000001,0.5464111982527547
329,1983,Madhya Pradesh,Jabalpur,537489.9999999999,0.7382462929542876
330,1984,Madhya Pradesh,Jabalpur,540580.0000000001,0.545895149654075
331,1985,Madhya Pradesh,Jabalpur,584530.0,0.5725967871623354
332,1986,Madhya Pradesh,Jabalpur,495710.0,0.40931189606826573
333,1987,Madhya Pradesh,Jabalpur,518120.0,0.685362464293986
334,1988,Madhya Pradesh,Jabalpur,532039.9999999999,0.7065258251259307
335,1989,Madhya Pradesh,Jabalpur,524910.0,0.5943876093044519
336,1990,Madhya Pradesh,Jabalpur,577510.0000000001,0.7650430295579295
337,1991,Madhya Pradesh,Jabalpur,548270.0,0.6390099768362301
338,1992,Madhya Pradesh,Jabalpur,598170.0000000001,0.7893575404985204
339,1993,Madhya Pradesh,Jabalpur,659309.9999999999,0.7878539685428709
340,1994,Madhya Pradesh,Jabalpur,646930.0,0.8054812730898243
341,1995,Madhya Pradesh,Jabalpur,673400.0000000005,0.7275022275022272
342,1996,Madhya Pradesh,Jabalpur,652550.0000000003,0.7407861466554283
343,1997,Madhya Pradesh,Jabalpur,682920.0,0.6056346277748492
344,1998,Madhya Pradesh,Jabalpur,550970.0000000001,0.6105232589796177
345,1999,Madhya Pradesh,Jabalpur,687020.0000000002,0.9517917964542518
346,2000,Madhya Pradesh,Jabalpur,630569.9999999999,0.6781166246411977
347,2001,Madhya Pradesh,Jabalpur,635149.9999999997,0.8884515468786905
348,2002,Madhya Pradesh,Jabalpur,637089.9999999998,0.6492018396144974
349,2003,Madhya Pradesh,Jabalpur,654709.9999999998,0.9746299888500255
350,2004,Madhya Pradesh,Jabalpur,668810.0000000001,0.9116041925210445
351,2005,Madhya Pradesh,Jabalpur,657249.9999999999,0.9349562571319897
352,2006,Madhya Pradesh,Jabalpur,653719.9999999999,0.7838218197393381
353,2007,Madhya Pradesh,Jabalpur,615880.0000000002,0.5931675001623691
354,2008,Madhya Pradesh,Jabalpur,690600.0,0.8360700839849406
355,2009,Madhya Pradesh,Jabalpur,625840.0000000002,0.8019621628531252
356,2010,Madhya Pradesh,Jabalpur,674560.0000000001,0.9545777988614799
357,2011,Madhya Pradesh,Jabalpur,687829.9999999999,1.1532791532791535
358,2012,Madhya Pradesh,Jabalpur,605400.0,1.727073009580443
359,2013,Madhya Pradesh,Jabalpur,837499.9999999999,1.473826865671642
360,2014,Madhya Pradesh,Jabalpur,836959.9999999999,1.434429363410438
361,2015,Madhya Pradesh,Jabalpur,783600.0,1.5265186319550792
362,2016,Madhya Pradesh,Jabalpur,879029.9999999999,2.224690852416869
363,2017,Madhya Pradesh,Jabalpur,933349.9999999997,2.2560347136658283
364,1966,Madhya Pradesh,Balaghat,357269.99999999994,0.35939205642791167
365,1967,Madhya Pradesh,Balaghat,387099.9999999999,0.5809868251097908
366,1968,Madhya Pradesh,Balaghat,396140.0,0.5727773009542081
367,1969,Madhya Pradesh,Balaghat,401349.99999999994,0.7128441509904073
368,1970,Madhya Pradesh,Balaghat,403940.00000000006,0.7657077783829284
369,1971,Madhya Pradesh,Balaghat,408000.00000000006,0.8269607843137255
370,1972,Madhya Pradesh,Balaghat,383470.0,0.5523248233238583
371,1973,Madhya Pradesh,Balaghat,407710.00000000006,0.6850457432979322
372,1974,Madhya Pradesh,Balaghat,408910.00000000006,0.4565796874617886
373,1975,Madhya Pradesh,Balaghat,406819.99999999994,0.7590580600757093
374,1976,Madhya Pradesh,Balaghat,383170.00000000006,0.6482762220424353
375,1977,Madhya Pradesh,Balaghat,408350.0,0.8551487694379822
376,1978,Madhya Pradesh,Balaghat,402010.00000000006,0.6999825874978235
377,1979,Madhya Pradesh,Balaghat,311760.00000000006,0.41281755196304837
378,1980,Madhya Pradesh,Balaghat,371250.00000000006,1.0292255892255893
379,1981,Madhya Pradesh,Balaghat,376570.0,0.9204132033884802
380,1982,Madhya Pradesh,Balaghat,366039.99999999994,0.7829745383018251
381,1983,Madhya Pradesh,Balaghat,380230.00000000006,0.891039633905794
382,1984,Madhya Pradesh,Balaghat,364030.00000000006,0.5601186715380598
383,1985,Madhya Pradesh,Balaghat,385160.0,0.9123481150690625
384,1986,Madhya Pradesh,Balaghat,374460.0000000002,0.7955455856433264
385,1987,Madhya Pradesh,Balaghat,335660.0000000001,0.8064708335816
386,1988,Madhya Pradesh,Balaghat,381140.0000000001,1.1287191058403736
387,1989,Madhya Pradesh,Balaghat,375200.0,0.7902452025586355
388,1990,Madhya Pradesh,Balaghat,384830.0,0.9646077488761273
389,1991,Madhya Pradesh,Balaghat,359669.99999999994,0.8420218533655854
390,1992,Madhya Pradesh,Balaghat,363870.00000000006,0.908786104927584
391,1993,Madhya Pradesh,Balaghat,389590.00000000006,0.9905028363151004
392,1994,Madhya Pradesh,Balaghat,395999.99999999994,0.7742424242424241
393,1995,Madhya Pradesh,Balaghat,392070.0,0.9582472517662661
394,1996,Madhya Pradesh,Balaghat,361280.00000000006,0.8904450841452614
395,1997,Madhya Pradesh,Balaghat,348650.0000000001,0.8432525455327686
396,1998,Madhya Pradesh,Balaghat,343860.0,1.0329785377770022
397,1999,Madhya Pradesh,Balaghat,369020.0000000001,1.110698607121565
398,2000,Madhya Pradesh,Balaghat,339260.00000000006,0.7746566055532627
399,2001,Madhya Pradesh,Balaghat,351780.0,1.2021718119279097
400,2002,Madhya Pradesh,Balaghat,355870.00000000006,0.7927614016354285
401,2003,Madhya Pradesh,Balaghat,364020.0000000001,1.23325641448272
402,2004,Madhya Pradesh,Balaghat,310790.0,0.9518646031082083
403,2005,Madhya Pradesh,Balaghat,356819.9999999999,1.2189058909253967
404,2006,Madhya Pradesh,Balaghat,354410.0,1.0132896927287602
405,2007,Madhya Pradesh,Balaghat,354020.0000000001,0.8388509123778316
406,2008,Madhya Pradesh,Balaghat,371600.00000000023,0.6915231431646927
407,2009,Madhya Pradesh,Balaghat,349620.00000000006,1.19415365253704
408,2010,Madhya Pradesh,Balaghat,347830.00000000006,1.2369260845815486
409,2011,Madhya Pradesh,Balaghat,390830.00000000006,1.1460737405009853
410,2012,Madhya Pradesh,Balaghat,322550.0,1.7034258254534174
411,2013,Madhya Pradesh,Balaghat,374090.0,1.4035125237242374
412,2014,Madhya Pradesh,Balaghat,396480.0,1.5479973769168685
413,2015,Madhya Pradesh,Balaghat,396620.00000000006,1.469265291714991
414,2016,Madhya Pradesh,Balaghat,452310.0,1.9411907762375364
415,2017,Madhya Pradesh,Balaghat,457840.0,1.584396295649135
416,1966,Madhya Pradesh,Chhindwara,585290.0000000002,0.22211211536161551
417,1967,Madhya Pradesh,Chhindwara,588910.0000000001,0.4800393948141482
418,1968,Madhya Pradesh,Chhindwara,599250.0,0.4535669586983729
419,1969,Madhya Pradesh,Chhindwara,594340.0,0.6176599252952856
420,1970,Madhya Pradesh,Chhindwara,591210.0,0.5686642648128415
421,1971,Madhya Pradesh,Chhindwara,554070.0000000001,0.6690490371252729
422,1972,Madhya Pradesh,Chhindwara,551640.0000000001,0.553259372054238
423,1973,Madhya Pradesh,Chhindwara,540540.0000000001,0.5148555148555147
424,1974,Madhya Pradesh,Chhindwara,537060.0000000001,0.5846646557181693
425,1975,Madhya Pradesh,Chhindwara,548730.0,0.6292712262861516
426,1976,Madhya Pradesh,Chhindwara,533580.0000000001,0.4439821582518084
427,1977,Madhya Pradesh,Chhindwara,539640.0,0.45808316655548154
428,1978,Madhya Pradesh,Chhindwara,533459.9999999999,0.4238368387507967
429,1979,Madhya Pradesh,Chhindwara,536370.0000000001,0.3510636314484404
430,1980,Madhya Pradesh,Chhindwara,531230.0000000001,0.3719669446379157
431,1981,Madhya Pradesh,Chhindwara,561870.0,0.6125972199975083
432,1982,Madhya Pradesh,Chhindwara,593840.0000000001,0.8717836454263774
433,1983,Madhya Pradesh,Chhindwara,642260.0,0.978887055086725
434,1984,Madhya Pradesh,Chhindwara,682160.0,0.9660490207575937
435,1985,Madhya Pradesh,Chhindwara,675570.0,1.1803366046449666
436,1986,Madhya Pradesh,Chhindwara,645700.0000000001,0.9566362087656805
437,1987,Madhya Pradesh,Chhindwara,674300.0,1.2798457659795346
438,1988,Madhya Pradesh,Chhindwara,679650.0,1.2674170528948723
439,1989,Madhya Pradesh,Chhindwara,681340.0,1.346170781107817
440,1990,Madhya Pradesh,Chhindwara,705709.9999999999,1.3318643635487666
